App Name,Ad Name,Start Date,End Date,Time Zone,Currency,Country Code,Shop Plan,Device Type,Search Term,Keyword,Match Type,Bid,Impressions,Clicks,Click Through Rate,Installs,Install Rate,Cost Per Click,Cost Per Install,Spend,Average Position,Visibility,Customers,Revenue,Return On Spend,Cost Per Customer,Conversion Rate
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,IN,Basic,desktop,checkout editor,skip to checkout,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,IL,Basic,desktop,checkout editor,skip to checkout,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,DE,Basic,desktop,checkout editor,skip to checkout,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,CN,Plus,desktop,checkout edito,skip to checkout,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,IL,Basic,desktop,checkout edit,skip to checkout,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,GB,Advanced,desktop,checkout ediort,skip to checkout,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,US,Plus,desktop,checkout ed,skip to checkout,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,GB,Grow,desktop,checkout duties and tax,skip to checkout,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,NL,Grow,desktop,checkout dropdown,skip to checkout,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,GB,Grow,desktop,checkout downloads,skip to checkout,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,BR,Trial,desktop,checkout douments,skip to checkout,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,DK,Basic,desktop,checkout donate,skip to checkout,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,HK,Grow,desktop,checkout dob,skip to checkout,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,AU,Grow,desktop,checkout discounts,skip to checkout,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,AR,Basic,desktop,checkout discounts,skip to checkout,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,IN,Basic,desktop,checkout discount show,skip to checkout,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,GB,not_applicable,desktop,checkout discount,skip to checkout,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,AR,Basic,desktop,checkout discount,skip to checkout,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,PK,Advanced,desktop,checkout disclaimer,skip to checkout,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,US,Plus,desktop,checkout disclaimer,skip to checkout,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,IL,Basic,desktop,checkout disclaimer,skip to checkout,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,AU,Basic,desktop,checkout disclaimer,skip to checkout,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,SE,Basic,mobile,checkout digital,skip to checkout,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,IN,Basic,desktop,checkout digital,skip to checkout,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,PT,Basic,desktop,checkout digit validation,skip to checkout,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,UZ,Basic,desktop,checkout design,skip to checkout,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,CY,Basic,mobile,checkout design,skip to checkout,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,US,Basic,desktop,checkout deposit,skip to checkout,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,GB,Advanced,desktop,checkout delivery timing questions,skip to checkout,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,US,Advanced,desktop,checkout delivery insurence,skip to checkout,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,NZ,Basic,desktop,checkout delivery date,skip to checkout,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,IN,Basic,desktop,checkout delivery date,skip to checkout,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,MY,Plus,desktop,checkout date picker,skip to checkout,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,US,Basic,desktop,checkout date picker,skip to checkout,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,AU,Basic,desktop,checkout data field,skip to checkout,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,US,Basic,desktop,checkout customizewr,skip to checkout,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,IN,Grow,desktop,checkout customized,skip to checkout,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,IN,Basic,desktop,checkout customize,skip to checkout,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,IN,Basic,desktop,checkout customization razorpay,skip to checkout,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,BD,not_applicable,desktop,checkout customization india,skip to checkout,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,BD,not_applicable,desktop,checkout customization cod,skip to checkout,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,ZA,Advanced,desktop,checkout customization,skip to checkout,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,PK,Trial,desktop,checkout customization,skip to checkout,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,ZA,Grow,desktop,checkout customization,skip to checkout,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,SG,Grow,desktop,checkout customization,skip to checkout,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,IE,Grow,desktop,checkout customization,skip to checkout,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,VN,not_applicable,desktop,checkout customization,skip to checkout,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,US,not_applicable,desktop,checkout customization,skip to checkout,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,PK,not_applicable,desktop,checkout customization,skip to checkout,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,NO,not_applicable,mobile,checkout customization,skip to checkout,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,IN,not_applicable,desktop,checkout customization,skip to checkout,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,IL,not_applicable,mobile,checkout customization,skip to checkout,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,IE,not_applicable,desktop,checkout customization,skip to checkout,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,TZ,Basic,mobile,checkout customization,skip to checkout,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,SA,Basic,mobile,checkout customization,skip to checkout,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,PK,Basic,desktop,checkout customization,skip to checkout,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,NO,Basic,desktop,checkout customization,skip to checkout,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,NL,Basic,desktop,checkout customization,skip to checkout,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,IN,Basic,mobile,checkout customization,skip to checkout,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,IN,Basic,desktop,checkout customization,skip to checkout,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,BG,Basic,desktop,checkout customization,skip to checkout,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,AR,Basic,desktop,checkout customization,skip to checkout,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,PK,Basic,desktop,checkout customizatio,skip to checkout,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,US,Basic,desktop,checkout customiz,skip to checkout,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,US,Advanced,desktop,checkout customisation,skip to checkout,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,AU,not_applicable,desktop,checkout customisation,skip to checkout,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,GB,Basic,desktop,checkout customisation,skip to checkout,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,AU,Basic,desktop,checkout customisation,skip to checkout,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,US,Advanced,desktop,checkout customi,skip to checkout,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,GB,Plus,desktop,checkout customi,skip to checkout,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,CO,Basic,desktop,checkout customi,skip to checkout,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,GB,Basic,desktop,checkout custom message,skip to checkout,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,ZA,Advanced,desktop,checkout custom form,skip to checkout,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,IN,Grow,desktop,checkout custom fields by akia,skip to checkout,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,MX,Basic,desktop,checkout custom fields by akia,skip to checkout,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,ID,Basic,desktop,checkout custom fields by akia,skip to checkout,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,HK,Basic,desktop,checkout custom fields by akia,skip to checkout,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,AU,not_applicable,mobile,checkout custom fields,skip to checkout,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,CO,Basic,desktop,checkout custom fields,skip to checkout,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,IT,not_applicable,desktop,checkout custom field,skip to checkout,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,IT,Basic,desktop,checkout custom field,skip to checkout,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,ID,Basic,desktop,checkout custom,skip to checkout,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,IN,Grow,desktop,checkout custo,skip to checkout,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,TR,Basic,desktop,checkout custo,skip to checkout,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,GB,Plus,desktop,checkout custim,skip to checkout,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,CN,Basic,desktop,checkout cust,skip to checkout,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,AU,Basic,desktop,checkout cus,skip to checkout,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,GB,Advanced,desktop,checkout currync ch,skip to checkout,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,IN,Basic,desktop,checkout currency',skip to checkout,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,SA,Advanced,desktop,checkout currency,skip to checkout,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,IN,Plus,desktop,checkout currency,skip to checkout,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,EG,Grow,desktop,checkout currency,skip to checkout,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,IN,Basic,desktop,checkout currency,skip to checkout,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,DE,Grow,desktop,checkout cu,skip to checkout,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,AR,Basic,desktop,checkout cu,skip to checkout,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,US,Advanced,desktop,checkout cross sell,skip to checkout,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,AU,Grow,desktop,checkout cross sell,skip to checkout,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,IN,Grow,desktop,checkout coupons,skip to checkout,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,IN,Basic,desktop,checkout coupon,skip to checkout,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,US,Basic,desktop,checkout countdown timer,skip to checkout,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,US,Plus,desktop,checkout countdown time,skip to checkout,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,HU,Basic,desktop,checkout costum,skip to checkout,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,BR,Basic,desktop,checkout converter,skip to checkout,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,CN,Basic,desktop,checkout convert upsell & cross sell,skip to checkout,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,US,Basic,desktop,checkout convert,skip to checkout,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,IN,Basic,desktop,checkout controller,skip to checkout,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,IL,not_applicable,desktop,checkout control,skip to checkout,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,PK,Basic,desktop,checkout control,skip to checkout,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,GB,Grow,desktop,checkout content blocks,skip to checkout,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,US,Basic,desktop,checkout content,skip to checkout,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,LT,Basic,desktop,checkout content,skip to checkout,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,ES,Basic,desktop,checkout confetti,skip to checkout,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,PH,not_applicable,desktop,checkout components,skip to checkout,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,GB,Plus,desktop,checkout component,skip to checkout,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,AU,Plus,desktop,checkout component,skip to checkout,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,AU,not_applicable,desktop,checkout component,skip to checkout,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,AE,Basic,desktop,checkout comments,skip to checkout,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,HU,Basic,desktop,checkout comment,skip to checkout,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,NL,Basic,desktop,checkout collection delivery date,skip to checkout,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,NL,Basic,desktop,checkout collection date,skip to checkout,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,MA,Basic,desktop,checkout cod,skip to checkout,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,PK,Plus,desktop,checkout cityselect,skip to checkout,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,KW,Grow,desktop,checkout city selector.,skip to checkout,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,PK,Basic,desktop,checkout city selector,skip to checkout,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,KW,Grow,desktop,checkout city dropdown,skip to checkout,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,KW,not_applicable,desktop,checkout city,skip to checkout,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,PK,Basic,desktop,checkout city,skip to checkout,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,US,Basic,desktop,checkout checker,skip to checkout,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
